Month,Sales_volume,Total_sales,Unit_price,Unit_cost,ROI,Profit_rate,Time_to_peak,Target,Version,Int_month
-1.5709699417154692,-0.9275845357873811,0.8526520598090428,-0.2265550616395755,-0.5640627415991822,0.006925511723539748,0.019724222902901035,1.410889906632866,-0.5552734066159946,3,1
-1.2844804333064357,-0.5259037970472039,0.8526520598090428,0.8566595704299216,1.1891472120547788,0.5335487698604254,0.6969967404063806,1.410889906632866,-0.4138192260252895,3,2
-0.9979909248974023,-0.3857771322076135,0.8526520598090428,0.8392202934345719,1.4166160793604161,0.39853363094635885,0.5675199243926251,1.410889906632866,0.13240787536160797,3,3
-0.7115014164883688,0.1553237503729629,0.8526520598090428,0.1725430333078393,-0.3443807714118986,0.513243227935025,0.6778375391279363,1.410889906632866,0.6173460897631545,3,4
-0.42501190807933537,0.6357109284230411,0.8526520598090428,0.07033168705302924,-0.35474091992563733,0.3768163301073474,0.546226536278002,1.410889906632866,2.2546960604594637,3,5
-0.13852239967030192,2.2576947369662803,0.8526520598090428,-1.2525974860628128,-0.8991671937443103,-1.4116204631928957,-1.8174482254073285,1.410889906632866,5.391840726407071,3,6
0.14796710873873156,5.365398004008746,0.8526520598090428,-1.5085441351935949,-1.5064013694445735,-1.5682930096289438,-2.1043382302010754,1.410889906632866,2.4162153382633713,3,7
0.434456617147765,2.4176981925831167,0.8526520598090428,-1.4640100089090728,-1.4280765343963437,-1.524265233598883,-2.021932703277303,1.410889906632866,1.638906785558549,3,8
0.7209461255567985,1.6476845062645875,0.8526520598090428,-1.3293185246735704,-1.321015242254749,-1.3269000071505643,-1.6693960175111966,1.410889906632866,0.3656765173710194,3,9
1.007435633965832,0.3864032185084354,0.8526520598090428,-0.9739048193569761,-1.089578619526108,-0.8180619513431101,-0.8712477349784199,1.410889906632866,0.07363901243383941,3,10
1.2939251423748654,0.09710642003960701,0.8526520598090428,-0.4571576600530385,-0.43310629793669064,-0.35055930744193603,-0.25224684571041206,1.410889906632866,-0.00424399523257233,3,11
1.580414650783899,0.019954326927926647,0.8526520598090428,-0.48754537157671063,-0.4847986456019481,-0.368189272194014,-0.27390856837599337,1.410889906632866,-0.29395166660708194,3,12
-1.5709699417154692,-0.26703450294354375,0.8526520598090428,-0.8518553102246565,-0.9039668706159234,-0.7161389350628002,-0.7279305217695113,1.410889906632866,-0.3710739122938462,3,1
-1.2844804333064357,-0.3434329736560868,0.8526520598090428,0.2588113456305823,-0.8703270334186921,0.9668320806802018,1.0813575457601603,1.410889906632866,-0.10566307664432828,3,2
-0.9979909248974023,-0.08051295915706373,0.8526520598090428,1.610188674860907,-0.8538304923908226,2.6827372571625023,2.251626018031061,1.410889906632866,-0.518804379216643,3,3
-0.7115014164883688,-0.48977702328855993,0.8526520598090428,0.2697293793353363,-0.48410676793237867,0.7330620878226479,0.8796142365848626,1.410889906632866,-0.5331162139587614,3,4
-0.42501190807933537,-0.5039545446723303,0.8526520598090428,-0.277784807640067,-0.6251393470776099,0.03181779309804164,0.18929652661368487,1.410889906632866,-0.44981277718736135,3,5
-0.13852239967030192,-0.4214328919667967,0.8526520598090428,0.5809920906107615,-0.6961524280134422,1.291294648479418,1.3415952296439508,1.410889906632866,-0.64242820090936,3,6
0.14796710873873156,-0.61224066314837,0.8526520598090428,-0.11429353458893582,-0.5888615969868277,0.25252527991537616,0.4217702456128842,1.410889906632866,-0.6331088666586784,3,7
0.434456617147765,-0.6030087887589382,0.8526520598090428,-0.20653926542462767,-0.8041665303346066,0.24766040694324065,0.4168072111000947,1.410889906632866,-0.34425705251127214,3,8
0.7209461255567985,-0.31686778408649724,0.8526520598090428,-0.9244750861399978,-0.6813569115768138,-0.9599524892216484,-1.0793682738264028,1.410889906632866,-0.6531264162481529,3,9
1.007435633965832,-0.6228384781362382,0.8526520598090428,-0.2550389398523962,-1.1492912511355875,0.39408311780426714,0.56316703489543,1.410889906632866,-0.4138192260252895,3,10
1.2939251423748654,-0.3857771322076135,0.8526520598090428,3.095811459313168e-05,-0.5452582232635871,0.3917475154864543,0.5608804520869038,1.410889906632866,-0.7217851849113388,3,11
