Month,Sales_volumn,Unit_price,Promotion_expense,ROI,Profit_rate,Unit_cost,Target,Version,Int_month
0.7272727272727273,0.4004010999863261,0.0320327585617548,0.2669636415856357,0.0500655034397108,0.0934375069361764,0.0535384752027927,0.1969795955575138,3.0,9
0.8181818181818182,0.1969795955575138,0.0955553844795119,0.1507781858722562,0.1555997698506247,0.2649016313862578,0.120376075592858,0.1503213357844999,3.0,10
0.9090909090909092,0.1503213357844999,0.1879129272627531,0.1396582753099978,0.2525609699931362,0.3978799862044356,0.3099616052303879,0.1378781202996095,3.0,11
1.0,0.1378781202996095,0.1824817713935796,0.1264940102388654,0.2489044718681908,0.3932264545334164,0.2950331447484626,0.0915920934684513,3.0,12
0.0,0.0915920934684513,0.1173691333476151,0.071460378493233,0.1767388545373258,0.2956900964112164,0.1739797090848029,0.0792704234339628,3.0,1
0.0909090909090909,0.0792704234339628,0.3158771296455409,0.0928034163183452,0.525791189578234,0.6843747571017184,0.1836947056539108,0.1216745924429116,3.0,2
0.1818181818181818,0.1216745924429116,0.5574070292366908,0.1976706008494092,0.8816741506971507,0.9357804963118695,0.1884588143072423,0.0556678162840517,3.0,3
0.2727272727272727,0.0556678162840517,0.3178284955056918,0.0656278230942139,0.4773067171148734,0.6410347654880849,0.2952329551442925,0.0533812424983667,3.0,4
0.3636363636363636,0.0533812424983667,0.2199720021751303,0.0516939570857851,0.331866922716705,0.4927356031357149,0.2545035361968839,0.0666904693173703,3.0,5
0.4545454545454545,0.0666904693173703,0.3734600721014312,0.0861196744748166,0.5930855255259547,0.7402809434490142,0.2339953561599577,0.0359166805937495,3.0,6
0.5454545454545454,0.0359166805937495,0.2491925832148903,0.0367426585599632,0.3776421992449166,0.5426773289505741,0.2649803472349559,0.0374056123611723,3.0,7
0.6363636363636364,0.0374056123611723,0.2327056245953117,0.0368493103882568,0.3766332126047926,0.5416111331245929,0.2028014883860649,0.0835549005606283,3.0,8
0.7272727272727273,0.0835549005606283,0.1043898959386569,0.0626618531728365,0.1261713227155153,0.2201916360700891,0.2382682184386104,0.0342074476974733,3.0,9
0.8181818181818182,0.0342074476974733,0.2240373413250765,0.032865718965076,0.4070016435824927,0.5730532342866718,0.1031314020286697,0.0724410884395083,3.0,10
0.9090909090909092,0.0724410884395083,0.2696256500173498,0.0780596787560243,0.4065172339074986,0.5725620136352879,0.2775727573479827,0.0232379707987055,3.0,11
1.0,0.0232379707987055,0.2973619161623095,0.0265455582934625,0.4400934234162091,0.6058523617872379,0.3049056807287984,0.0395630441058053,3.0,12
0.0,0.0395630441058053,0.2126886660261108,0.0372128071062522,0.3202532923311165,0.4795328598715233,0.25184838912006,0.0163402664884,4.0,1
0.0909090909090909,0.0163402664884,0.2000874758208305,0.0136211776614482,0.2732935812329365,0.423778242140855,0.3117329951856948,0.0256460900347923,4.0,2
0.1818181818181818,0.0256460900347923,0.2612899114639626,0.026798556787653,0.3852316068276659,0.55064888907415,0.2945523172306576,0.048891657424148,4.0,3
0.2727272727272727,0.048891657424148,0.2564903060435892,0.0511362053648182,0.2939680600557649,0.4488061092757232,0.5004950760032787,0.0347923851775323,4.0,4
0.3636363636363636,0.0347923851775323,0.2627252431440943,0.036698110686483,0.3762003015869366,0.5411532125656565,0.3212682362930956,0.1277594615536547,4.0,5
0.4545454545454545,0.1277594615536547,0.1907773325808775,0.119015097727916,0.2472878160959807,0.3911605921179811,0.3358801822224166,0.1172077971406432,4.0,6
0.5454545454545454,0.1172077971406432,0.1527713302026621,0.1005206080406656,0.1614224078795882,0.273489670530234,0.3838711482793355,0.1486880687947249,4.0,7
0.6363636363636364,0.1486880687947249,0.1481544689479971,0.1271467160540146,0.170039823745155,0.2860489675252606,0.3385445132710081,0.0704431850985277,4.0,8
0.7272727272727273,0.0704431850985277,0.2034537434726877,0.0663704543922524,0.2163436109526183,0.3505986027071677,0.4740607623550525,0.0597927650070648,4.0,9
0.8181818181818182,0.0597927650070648,0.1604968284187674,0.0506093672029503,0.1723280780908973,0.2893541014793379,0.3917054530249584,0.2132514927300627,4.0,10
0.9090909090909092,0.2132514927300627,0.1456523364106887,0.1829015583836395,0.1289173373494875,0.2244583034947023,0.4384108406647606,0.0615323842659414,4.0,11
1.0,0.0615323842659414,0.1866815455871693,0.0555495442561361,0.2257755102025339,0.3631710877476306,0.3725706748442499,0.0214147890426776,4.0,12
0.0,0.0214147890426776,0.2933988927641086,0.0242424478058929,0.4235031431140306,0.5895933909396905,0.3282469671216219,0.0064571020525987,4.0,1
0.0909090909090909,0.0064571020525987,0.2760633962363482,0.0068146662764167,0.4293749980159703,0.5953897774723645,0.2501597530019794,0.0344049590543764,4.0,2
0.1818181818181818,0.0344049590543764,0.2037039286146576,0.0313729592240281,0.3347103526852859,0.4959342693203209,0.181610120547083,0.0,4.0,3
0.2727272727272727,0.0,0.3083758511423876,0.0005638753893373,0.4768740734797208,0.640635609036886,0.2624960570901802,0.0105820507756119,4.0,4
